原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
5-0218S,22,30416,498,575,393,802
5-0218S,22,30417,498,454,393,2076
5-0218S,22,30418,0,379,791,437
5-0218S,22,30419,0,2034,791,430
5-0218S,23,30420,0,38,0,670
5-0218S,23,30421,38,88,0,928
5-0218S,23,30422,126,877,0,58
5-0218S,23,30424,126,377,58,1585
5-0218S,23,30425,1003,78,0,338
5-0218S,23,30426,503,533,338,58
5-0218S,23,30427,503,2098,338,578
5-0218S,24,30428,0,561,0,560
5-0218S,24,30429,0,1137,560,579
5-0218S,24,30430,1137,38,0,567
5-0218S,24,30431,0,748,1139,344.5
5-0218S,24,30432,748,291,1139,697
5-0218S,24,30433,561,332,0,52.5
5-0218S,24,30434,561,578,0,2198
5-0218S,25,30435,0,328,0,1180
5-0218S,25,30436,328,631,0,172.5
5-0218S,25,30437,328,655,172.5,132.5
5-0218S,25,30438,0,960,1180,58
5-0218S,25,30439,328,557,305,736
5-0218S,25,30440,0,428,1238,1098
5-0218S,25,30441,0,959,1238,308
5-0218S,25,30442,0,1848,1238,78
5-0218S,25,30443,428,357.5,1546,745
5-0218S,25,30444,428,949,1546,482.5
5-0218S,26,30445,0,998,0,38
5-0218S,26,30446,998,129,0,222
5-0218S,26,30447,0,389,38,558
5-0218S,26,30449,389,489,38,292
5-0218S,26,30450,389,1428,38,498
5-0218S,26,30451,389,370,536,701.5
5-0218S,26,30452,0,482.5,1237.5,942
5-0218S,27,30453,0,736,0,2281
5-0218S,27,30454,0,1748,0,348
5-0218S,27,30455,0,662,2281,58
5-0218S,28,30456,0,440,0,358
5-0218S,28,30457,440,38,0,758
5-0218S,28,30458,478,543,0,2232
5-0218S,28,30459,0,368,358,520
5-0218S,28,30460,0,435,878,310
5-0218S,28,30461,0,448,1188,560
5-0218S,28,30462,0,353,1748,92.5
5-0218S,28,30463,0,414.5,1840.5,444.5
5-0218S,28,30464,1021,92.5,0,258
5-0218S,28,30465,0,928,2285,83
5-0218S,28,30466,0,643,2285,198
5-0218S,28,30467,0,482.5,2285,942
5-0218S,28,30468,0,280,2285,222
5-0218S,29,30469,0,452.5,0,1032
5-0218S,29,30470,0,1951,0,577
5-0218S,29,30471,452.5,306,577,248
5-0218S,29,30472,452.5,480,825,762
5-0218S,29,30473,932.5,248,577,823
5-0218S,29,30475,0,48,1032,315
5-0218S,29,30476,0,586.5,1587,832
5-0218S,30,30477,0,395,0,436
5-0218S,30,30478,395,339,0,714.9
5-0218S,30,30479,734,377,0,412
5-0218S,30,30480,734,392,412,221
5-0218S,30,30481,1111,78,0,338
5-0218S,30,30482,0,338,436,158
5-0218S,30,30483,0,338,594,661
5-0218S,30,30484,734,368,633,48
5-0218S,30,30485,1126,52.5,338,481.5
5-0218S,30,30486,1126,378,338,2094
5-0218S,30,30487,1126,1297,338,358
5-0218S,30,30488,734,198,681,843
5-0218S,30,30489,734,420,681,1194.5
5-0218S,31,30490,0,709,0,92.5
5-0218S,31,30491,709,435,0,423
5-0218S,31,30492,709,1543,0,348
5-0218S,31,30493,709,1941,0,399
5-0218S,31,30494,0,38,92.5,1998
5-0218S,31,30495,38,338,92.5,78
5-0218S,31,30496,38,593.5,170.5,323
5-0218S,31,30497,631.5,338,423,158
5-0218S,31,30498,38,579,493.5,390
5-0218S,31,30499,38,1578,493.5,389
5-0218S,31,30500,617,253,882.5,380.8
5-0218S,31,30501,617,1998,882.5,48
5-0218S,32,30502,0,393,0,478
5-0218S,32,30503,393,429,0,662
5-0218S,32,30504,0,454,662,359
5-0218S,32,30505,0,580,662,2353
5-0218S,32,30506,822,58,0,1366
5-0218S,32,30507,580,527,1366,595
5-0218S,33,30508,0,468,0,514
5-0218S,33,30509,0,1663,0,58
5-0218S,33,30510,468,378,58,1780
5-0218S,33,30511,0,393,514,124.5
5-0218S,33,30512,846,58,58,925
5-0218S,33,30513,0,386.5,638.5,152.5
5-0218S,33,30514,0,728,1838,308
5-0218S,33,30515,0,428,791,543
5-0218S,33,30516,0,1497.5,791,548
5-0218S,34,30517,0,338,0,118
5-0218S,34,30518,338,118,0,288
5-0218S,34,30519,0,901.5,288,1090
5-0218S,34,30520,0,1503,288,458
5-0218S,34,30521,0,358,1378,344.5
5-0218S,34,30522,358,348,1378,677.5
5-0218S,34,30523,706,339,1378,384
5-0218S,35,30524,0,2101,0,1151
5-0218S,35,30525,0,78,1151,288
5-0218S,36,30526,0,404,0,239
5-0218S,36,30527,404,278,0,1198
5-0218S,36,30528,682,58,0,1576
5-0218S,36,30529,0,667,1198,439
5-0218S,36,30530,740,330,0,2148
5-0218S,36,30531,740,1572.5,0,377
5-0218S,36,30532,0,318,239,339
5-0218S,36,30533,0,960,239,358
5-0218S,36,30534,0,195,597,48
5-0218S,36,30535,0,364,645,472
5-0218S,37,30536,0,2038,0,38
5-0218S,37,30537,0,942,38,2001
5-0218S,37,30538,0,638,2039,38
5-0218S,37,30539,0,670,2039,538.5
5-0218S,37,30540,0,713,2039,455
5-0218S,37,30541,942,168,38,527
5-0218S,38,30542,0,410,0,387
5-0218S,38,30543,410,353,0,92.5
5-0218S,38,30544,0,959,387,595
5-0218S,38,30545,0,812,982,1037.5
5-0218S,38,30546,0,577,982,819
5-0218S,38,30547,959,215,0,1601
5-0218S,39,30548,0,2356,0,558
5-0218S,39,30549,0,1647,0,579
5-0218S,40,30550,0,752,0,597
5-0218S,40,30551,752,394,0,427
5-0218S,40,30552,752,580,0,2353
5-0218S,40,30553,0,378,597,1783
5-0218S,40,30554,0,691,597,422.5
5-0218S,41,30555,0,288,0,78
5-0218S,41,30556,288,58,0,960
5-0218S,41,30557,346,238,0,118
5-0218S,41,30558,346,2398,0,58
5-0218S,41,30559,584,595,58,959
5-0218S,41,30560,0,344.5,960,377
5-0218S,41,30561,0,131.5,78,393.5
5-0218S,41,30562,344.5,782,1017,279
5-0218S,41,30563,344.5,722,1296,299
5-0218S,41,30564,344.5,360,1296,998
5-0218S,41,30565,344.5,1191,1296,448
5-0218S,41,30566,0,613,2294,92.5
5-0218S,41,30567,704.5,428,1744,605
5-0218S,41,30568,704.5,506,1744,654.5
5-0218S,42,30569,0,1160,0,58
5-0218S,42,30570,1160,58,0,871
5-0218S,42,30571,1160,1951,0,810
5-0218S,42,30572,0,48,58,197
5-0218S,42,30573,48,118,58,338
5-0218S,43,30574,0,468,0,514
5-0218S,43,30575,468,613,0,294.5
5-0218S,43,30576,468,2301,0,662
5-0218S,43,30577,0,575,662,949
5-0218S,43,30578,0,261.5,514,147.5
5-0218S,43,30579,0,800,1611,369.5
5-0218S,43,30580,575,118,662,488
5-0218S,43,30581,693,488,662,158
5-0218S,44,30582,0,1578,0,389
5-0218S,44,30583,0,398.5,389,915
5-0218S,44,30584,398.5,158,389,438
5-0218S,44,30585,398.5,2356,389,558
5-0218S,44,30586,398.5,38,389,1861
5-0218S,44,30587,436.5,538,947,380
5-0218S,44,30588,436.5,439,1327,333
5-0218S,45,30589,0,228,0,463
5-0218S,45,30590,228,659.5,0,411.3
5-0218S,45,30591,228,592,411.3,58
5-0218S,45,30592,887.5,244.5,0,476
5-0218S,45,30593,0,708,469.3,348
5-0218S,45,30594,0,812,817.3,734
5-0218S,45,30595,0,428,1551.3,605
5-0218S,45,30596,0,1032,2156.3,58
5-0218S,45,30597,1132,48,0,783
5-0218S,45,30598,428,680,1551.3,337
5-0218S,45,30599,1180,38,0,678
5-0218S,45,30600,1180,411,0,358
5-0218S,45,30601,812,323,783,593.5
5-0218S,45,30602,708,397.5,476,248
5-0218S,45,30603,428,562,1888.3,58
5-0218S,45,30604,428,395,1888.3,395
5-0218S,45,30605,428,338,1888.3,404
5-0218S,46,30606,0,536,0,1161
5-0218S,46,30607,536,399,0,482
5-0218S,46,30608,536,2351,0,402
5-0218S,46,30609,0,963,1161,330
5-0218S,47,30610,0,580,0,2438
5-0218S,47,30611,580,339,0,354
5-0218S,48,30612,0,388,0,118
5-0218S,48,30613,388,429,0,339
5-0218S,48,30614,817,395,0,2015.5
5-0218S,48,30615,0,438,339,38
5-0218S,48,30616,0,762,377,1931
5-0218S,48,30617,0,118,377,498
5-0218S,48,30618,0,660,377,574
5-0218S,49,30619,0,694,0,375
5-0218S,49,30620,0,906.5,375,810
5-0218S,49,30621,0,734,1185,417
5-0218S,49,30622,694,259,0,362
5-0218S,49,30623,734,402,1185,58
5-0218S,49,30624,0,644,1602,168.5
5-0218S,49,30625,0,1572,1602,329
5-0218S,49,30626,0,560,1931,408
5-0218S,49,30627,734,332,1243,227.5
5-0218S,49,30628,953,58,0,219
5-0218S,49,30629,953,834,0,258
5-0218S,49,30630,560,378,1931,423
5-0218S,49,30631,560,438,1931,158
5-0218S,49,30632,953,158,258,338
5-0218S,49,30633,1136,53,258,928
5-0218S,49,30634,1136,58,258,1162
5-0218S,50,30635,0,366,0,470
5-0218S,50,30636,366,411,0,1984
5-0218S,50,30637,366,588,0,2148
5-0218S,50,30638,366,576,0,748
5-0218S,51,30639,0,782,0,711
5-0218S,51,30640,782,347,0,1136
5-0218S,51,30641,0,868,1136,577
5-0218S,51,30642,0,1480,1136,38
5-0218S,51,30643,0,590.5,711,124.5
5-0218S,51,30644,590.5,118,711,238
5-0218S,51,30645,868,310,1174,367
5-0218S,51,30646,0,1176,1713,38
5-0218S,51,30647,1129,52.5,0,383
5-0218S,51,30648,1129,360,0,884
5-0218S,51,30649,1129,1964,0,395
5-0218S,51,30650,0,118,1751,448
5-0218S,52,30651,0,801.5,0,208.6
5-0218S,52,30652,0,1360,0,58
5-0218S,52,30653,0,679,208.6,778
5-0218S,52,30654,0,1055,986.6,536
5-0218S,52,30655,801.5,337,58,339
5-0218S,52,30656,0,711,1522.6,558
5-0218S,52,30657,0,1862,1522.6,364
5-0218S,52,30658,0,427.5,1522.6,888
5-0218S,53,30659,0,477,0,294.5
5-0218S,53,30660,477,315.5,0,289
5-0218S,53,30661,792.5,38,0,297
5-0218S,53,30662,0,403,294.5,552
5-0218S,53,30663,0,931,846.5,198
5-0218S,53,30664,830.5,48,0,495
5-0218S,53,30665,931,277.5,0,926
5-0218S,53,30666,403,410,297,58
5-0218S,53,30667,403,152.5,355,386.5
5-0218S,53,30668,0,438,1044.5,238
5-0218S,53,30669,403,488,741.5,78
5-0218S,53,30670,438,348,1044.5,708
5-0218S,53,30671,0,718,1752.5,38
5-0218S,53,30672,0,361.5,1752.5,1892
5-0218S,53,30673,0,1162,1752.5,277
5-0218S,53,30674,0,379.5,1752.5,812
5-0218S,54,30675,0,548,0,385
5-0218S,54,30676,0,959,385,308
5-0218S,54,30677,0,379,693,1439
5-0218S,54,30679,548,336,0,92.5
5-0218S,54,30680,548,868,0,505
5-0218S,54,30681,959,176,505,443
5-0218S,54,30682,379,377,693,358
5-0218S,54,30683,379,489,1051,614
5-0218S,54,30684,548,412,92.5,280
5-0218S,54,30685,548,2173,92.5,248
5-0218S,54,30686,379,397.5,1665,148
5-0218S,55,30687,0,195,0,447
5-0218S,55,30688,0,1998,0,58
5-0218S,55,30689,195,802,58,58
5-0218S,55,30690,997,58,58,1560
5-0218S,55,30691,195,289,116,306.5
5-0218S,55,30692,195,560,422.5,824
5-0218S,55,30693,0,911,1246.5,560
5-0218S,55,30694,0,819,1806.5,58
5-0218S,55,30695,484,215,116,58
5-0218S,55,30696,819,377,1806.5,410
5-0218S,55,30697,484,465,174,58
5-0218S,55,30698,0,421,1864.5,538
5-0218S,55,30699,0,601.5,1864.5,455
5-0218S,55,30700,0,605,1864.5,557.5
5-0218S,55,30701,0,387,1864.5,364
5-0218S,56,30702,0,195,0,445
5-0218S,56,30703,195,1008,0,456
5-0218S,56,30705,0,1071.5,456,415
5-0218S,56,30706,0,1367,456,742
5-0218S,56,30707,0,608,1198,386.5
5-0218S,56,30708,608,409,1198,579
5-0218S,56,30709,0,329,1584.5,728
5-0218S,56,30710,1017,38,1198,860
5-0218S,57,30711,0,398,0,664
5-0218S,57,30712,398,558,0,2098
5-0218S,57,30713,398,960,0,358
5-0218S,57,30714,0,295,664,377
5-0218S,58,30715,0,388,0,158
5-0218S,58,30716,388,761,0,441.5
5-0218S,58,30717,0,942,441.5,58
5-0218S,58,30718,0,357.5,499.5,353
5-0218S,58,30719,0,580,499.5,2383
5-0218S,58,30720,580,305,499.5,1079
5-0218S,58,30721,580,403,1578.5,278
5-0218S,58,30722,580,1833,1578.5,58
5-0218S,58,30723,942,132.5,441.5,647
5-0218S,58,30724,942,823,441.5,38
5-0218S,58,30725,0,198,852.5,338
5-0218S,58,30726,580,395,1856.5,375
5-0218S,58,30727,1074.5,58,479.5,942
5-0218S,58,30728,580,604,2231.5,38
5-0218S,59,30729,0,732,0,962
5-0218S,59,30730,732,362,0,326
5-0218S,59,30731,0,790.5,962,288.5
5-0218S,59,30732,0,902,1250.5,561
5-0218S,59,30733,0,1198,1811.5,578
5-0218S,59,30734,0,671,1811.5,347
5-0218S,60,30735,0,379,0,462
5-0218S,60,30736,379,378,0,320
5-0218S,60,30737,0,943,462,298
5-0218S,60,30738,0,752,760,497
5-0218S,60,30739,757,278,0,402
5-0218S,60,30740,0,579,1257,959
5-0218S,60,30741,1035,38,0,2038
5-0218S,60,30742,579,304.5,1257,822
5-0218S,60,30743,0,698,2216,38
5-0218S,60,30744,0,874.5,2216,405
5-0218S,60,30745,0,558,2216,823
5-0218S,61,30746,0,1366,0,565
5-0218S,61,30747,0,401,565,560
5-0218S,61,30748,401,593.5,565,395
5-0218S,61,30749,401,569,960,281.5
5-0218S,61,30750,0,949,1241.5,575
5-0218S,61,30751,0,399,1241.5,1712
5-0218S,62,30752,0,430,0,310
5-0218S,62,30753,430,606,0,239
5-0218S,62,30754,430,489,239,2100.9
5-0218S,62,30755,1036,146,0,298
5-0218S,62,30756,1036,1235,0,168
5-0218S,62,30757,1036,960,0,358
5-0218S,62,30758,0,366,310,470
5-0218S,62,30759,0,398,780,664
5-0218S,62,30760,0,1151,780,329
5-0218S,63,30761,0,358,0,440
5-0218S,63,30762,358,439,0,711
5-0218S,63,30763,0,860,711,58
5-0218S,63,30764,0,558.5,769,598
5-0218S,63,30765,558.5,561,769,560
5-0218S,63,30766,558.5,454.5,1329,1000
5-0218S,63,30767,0,447,1367,201
5-0218S,63,30768,0,1115,1367,494
5-0218S,63,30770,797,387,0,172.5
5-0218S,63,30771,1119.5,92.5,172.5,802
5-0218S,63,30772,0,462,1861,379
5-0218S,64,30773,0,398,0,2398
5-0218S,64,30774,398,118,0,488
5-0218S,64,30775,516,92.5,0,613
5-0218S,64,30776,608.5,429,0,662
5-0218S,64,30777,398,540,662,368
5-0218S,64,30778,398,2391,662,405
5-0218S,64,30779,1037.5,151,0,447
5-0218S,64,30780,398,153.5,1067,308
5-0218S,65,30781,0,598,0,243
5-0218S,65,30782,0,955,243,38
5-0218S,65,30783,955,132.5,0,803
5-0218S,65,30784,0,662,281,661
5-0218S,65,30785,0,769,942,58
5-0218S,65,30786,0,447.5,942,2185.5
5-0218S,65,30787,447.5,753,1000,578
5-0218S,65,30788,447.5,1090,1000,308
5-0218S,65,30789,447.5,495,1578,854
5-0218S,66,30790,0,327,0,932
5-0218S,66,30791,327,460,0,308
5-0218S,66,30792,327,683,308,52.5
5-0218S,66,30793,787,48,0,197
5-0218S,66,30794,327,339,360.5,472
5-0218S,66,30795,835,348,0,198
5-0218S,66,30796,327,722,832.5,299
5-0218S,66,30797,0,671.5,1131.5,392
5-0218S,66,30798,1010,158,198,207
5-0218S,66,30799,666,118,360.5,438
5-0218S,66,30800,0,610,1523.5,58
5-0218S,66,30801,0,736,1581.5,58
5-0218S,66,30802,784,411,405,270.5
5-0218S,66,30803,671.5,377,1131.5,377
5-0218S,66,30804,1049,58,675.5,1528
5-0218S,66,30805,0,397.5,1639.5,148
5-0218S,66,30806,397.5,560,1639.5,443
5-0218S,66,30807,0,339,1787.5,354
5-0218S,66,30808,0,193.5,1787.5,719
5-0218S,66,30809,0,722,1787.5,308
5-0218S,66,30810,0,547,1787.5,742
5-0218S,67,30811,0,359,0,454
5-0218S,67,30812,359,497,0,928
5-0218S,67,30813,0,369,928,658
5-0218S,67,30814,856,327,0,1760
5-0218S,67,30815,0,1158,1760,328
5-0218S,67,30816,0,1032,1760,744.5
5-0218S,67,30817,369,396,928,482
5-0218S,68,30819,0,118,0,457
5-0218S,68,30820,118,405,0,289
5-0218S,68,30821,118,791,289,339
5-0218S,68,30822,0,563,628,499
5-0218S,68,30823,909,78,0,338
5-0218S,68,30824,0,1062,1127,58
5-0218S,68,30825,0,349,1185,877
5-0218S,68,30826,563,550,628,397
5-0218S,68,30827,563,961,628,1262
5-0218S,68,30828,349,191.5,1185,732
5-0218S,69,30829,0,537,0,179
5-0218S,69,30830,0,868,179,377
5-0218S,69,30831,0,998,556,398
5-0218S,69,30832,537,338,0,158
5-0218S,69,30833,0,682.5,954,156.5
5-0218S,69,30834,0,821,1110.5,462
5-0218S,69,30835,0,494,1572.5,178
5-0218S,69,30836,998,58,0,564
5-0218S,69,30837,0,766,1750.5,548
5-0218S,69,30838,0,530,1750.5,431
5-0218S,69,30839,766,401.5,1572.5,624
5-0218S,69,30840,821,348,954,198
5-0218S,69,30841,821,845,954,378
5-0218S,70,30842,0,118,0,498
5-0218S,70,30843,118,577,0,868
5-0218S,70,30844,0,578,868,421
5-0218S,70,30845,695,422.5,0,486
5-0218S,70,30846,0,658.5,1289,348
5-0218S,70,30847,0,873,1637,545
5-0218S,70,30848,695,320,486,694
5-0218S,70,30849,695,377,486,1402
5-0218S,70,30850,695,559,486,732
5-0218S,71,30851,0,2398,0,578
5-0218S,71,30852,0,377,578,610
5-0218S,71,30853,0,199,578,1888
5-0218S,71,30854,377,738,578,266
5-0218S,71,30855,377,118,844,288
5-0218S,71,30856,495,310,844,762
5-0218S,71,30857,805,377,844,670.5
5-0218S,71,30858,377,58,1132,864
5-0218S,71,30859,199,120,1188,819
5-0218S,71,30860,435,438,1606,118
5-0218S,72,30861,0,377.5,0,2314
5-0218S,72,30862,377.5,216,0,479
5-0218S,72,30864,593.5,395.5,0,212.5
5-0218S,72,30865,593.5,365,212.5,776
5-0218S,72,30866,593.5,1500,212.5,80
5-0218S,72,30867,377.5,294.5,988.5,427
5-0218S,72,30868,377.5,528,988.5,2048
5-0218S,72,30869,377.5,358,988.5,373.5
5-0218S,72,30870,958.5,58,292.5,412
5-0218S,72,30871,958.5,328.5,292.5,178
5-0218S,72,30872,958.5,332,292.5,227
5-0218S,73,30873,0,644.5,0,468
5-0218S,73,30874,0,2026,0,754
5-0218S,73,30875,0,736,754,439
5-0218S,73,30876,736,339,754,354
5-0218S,73,30877,0,595,1193,58
5-0218S,73,30878,595,595,1193,959
5-0218S,73,30879,0,535,1251,92.5
5-0218S,74,30880,0,2184,0,427
5-0218S,74,30881,0,78,427,388
5-0218S,74,30882,78,258,427,825
5-0218S,74,30883,78,2306,427,720
5-0218S,75,30884,0,578,0,472
5-0218S,75,30885,0,2098,0,568
5-0218S,75,30886,0,902,568,242
5-0218S,75,30887,0,378,810,570
5-0218S,75,30888,378,396.5,810,489
5-0218S,76,30889,0,493,0,1020.5
5-0218S,76,30890,493,528,0,2048
5-0218S,76,30891,493,378,0,1780
5-0218S,76,30892,0,329,1020.5,1151
5-0218S,77,30893,0,1162,0,557
5-0218S,77,30894,0,574,557,660
5-0218S,77,30895,574,78,557,558
5-0218S,77,30896,652,338,557,118
